[08:23:01] [phase1] starting, 23 sources (heap=427MB sys=460MB)
[11:07:08] [phase1]   opus-opensubtitles: 38034 docs, 200036 sentences in this source - flushing to scratch (heap=12351MB sys=16620MB)
[11:07:41] [phase1]   opus-opensubtitles: 38930 docs, 200254 sentences in this source - flushing to scratch (heap=14295MB sys=16620MB)
[11:08:17] [phase1]   opus-opensubtitles: 39884 docs, 200065 sentences in this source - flushing to scratch (heap=9220MB sys=16620MB)
[11:08:49] [phase1]   opus-opensubtitles: 40707 docs, 200179 sentences in this source - flushing to scratch (heap=11049MB sys=16620MB)
[11:09:20] [phase1]   opus-opensubtitles: 41588 docs, 200310 sentences in this source - flushing to scratch (heap=12941MB sys=16620MB)
[11:09:51] [phase1]   opus-opensubtitles: 42417 docs, 200140 sentences in this source - flushing to scratch (heap=14748MB sys=16620MB)
[11:10:25] [phase1]   opus-opensubtitles: 43253 docs, 200287 sentences in this source - flushing to scratch (heap=9053MB sys=16620MB)
[11:11:02] [phase1]   opus-opensubtitles: 44089 docs, 200174 sentences in this source - flushing to scratch (heap=10855MB sys=16620MB)
[11:11:35] [phase1]   opus-opensubtitles: 45010 docs, 200227 sentences in this source - flushing to scratch (heap=12798MB sys=16620MB)
[11:12:07] [phase1]   opus-opensubtitles: 45873 docs, 200214 sentences in this source - flushing to scratch (heap=14656MB sys=16620MB)
[11:12:41] [phase1]   opus-opensubtitles: 46743 docs, 200302 sentences in this source - flushing to scratch (heap=9095MB sys=16620MB)
[11:13:11] [phase1]   opus-opensubtitles: 47499 docs, 200004 sentences in this source - flushing to scratch (heap=10743MB sys=16620MB)
[11:13:41] [phase1]   opus-opensubtitles: 48325 docs, 200238 sentences in this source - flushing to scratch (heap=12493MB sys=16620MB)
[11:14:13] [phase1]   opus-opensubtitles: 49175 docs, 200315 sentences in this source - flushing to scratch (heap=14334MB sys=16620MB)
[11:14:48] [phase1]   opus-opensubtitles: 50103 docs, 200097 sentences in this source - flushing to scratch (heap=9130MB sys=16620MB)
[11:15:19] [phase1]   opus-opensubtitles: 50865 docs, 200277 sentences in this source - flushing to scratch (heap=10804MB sys=16620MB)
[11:15:51] [phase1]   opus-opensubtitles: 51711 docs, 200240 sentences in this source - flushing to scratch (heap=12611MB sys=16620MB)
[11:16:23] [phase1]   opus-opensubtitles: 52526 docs, 200183 sentences in this source - flushing to scratch (heap=14348MB sys=16620MB)
[11:16:57] [phase1]   opus-opensubtitles: 53307 docs, 200294 sentences in this source - flushing to scratch (heap=8977MB sys=16620MB)
[11:17:41] [phase1]   opus-opensubtitles: 54038 docs, 200278 sentences in this source - flushing to scratch (heap=10521MB sys=16620MB)
[11:18:11] [phase1]   opus-opensubtitles: 54697 docs, 200330 sentences in this source - flushing to scratch (heap=11971MB sys=16620MB)
[11:18:44] [phase1]   opus-opensubtitles: 55534 docs, 200103 sentences in this source - flushing to scratch (heap=13726MB sys=16620MB)
[11:19:17] [phase1]   opus-opensubtitles: 56339 docs, 200042 sentences in this source - flushing to scratch (heap=9220MB sys=16620MB)
[11:19:51] [phase1]   opus-opensubtitles: 57248 docs, 200151 sentences in this source - flushing to scratch (heap=11097MB sys=16620MB)
[11:20:38] [phase1]   opus-opensubtitles: 58014 docs, 200115 sentences in this source - flushing to scratch (heap=12705MB sys=16620MB)
[11:21:09] [phase1]   opus-opensubtitles: 58650 docs, 200085 sentences in this source - flushing to scratch (heap=8743MB sys=16620MB)
[11:21:42] [phase1]   opus-opensubtitles: 59431 docs, 200146 sentences in this source - flushing to scratch (heap=10363MB sys=16620MB)
[11:22:14] [phase1]   opus-opensubtitles: 60199 docs, 200241 sentences in this source - flushing to scratch (heap=11987MB sys=16620MB)
[11:22:48] [phase1]   opus-opensubtitles: 61022 docs, 200235 sentences in this source - flushing to scratch (heap=13677MB sys=16620MB)
[11:23:23] [phase1]   opus-opensubtitles: 61812 docs, 200110 sentences in this source - flushing to scratch (heap=8956MB sys=16620MB)
[11:23:54] [phase1]   opus-opensubtitles: 62487 docs, 200260 sentences in this source - flushing to scratch (heap=10448MB sys=16620MB)
[11:24:26] [phase1]   opus-opensubtitles: 63232 docs, 200050 sentences in this source - flushing to scratch (heap=12007MB sys=16620MB)
[11:24:57] [phase1]   opus-opensubtitles: 63984 docs, 200329 sentences in this source - flushing to scratch (heap=13592MB sys=16620MB)
[11:25:38] [phase1]   opus-opensubtitles: 64686 docs, 200261 sentences in this source - flushing to scratch (heap=8827MB sys=16620MB)
[11:26:08] [phase1]   opus-opensubtitles: 65298 docs, 200206 sentences in this source - flushing to scratch (heap=10163MB sys=16620MB)
[11:26:38] [phase1]   opus-opensubtitles: 65958 docs, 200183 sentences in this source - flushing to scratch (heap=11585MB sys=16620MB)
[11:27:09] [phase1]   opus-opensubtitles: 66656 docs, 200142 sentences in this source - flushing to scratch (heap=13039MB sys=16620MB)
[11:27:42] [phase1]   opus-opensubtitles: 67311 docs, 200020 sentences in this source - flushing to scratch (heap=8407MB sys=16620MB)
[11:28:11] [phase1]   opus-opensubtitles: 67913 docs, 200103 sentences in this source - flushing to scratch (heap=9724MB sys=16620MB)
[11:28:40] [phase1]   opus-opensubtitles: 68481 docs, 200125 sentences in this source - flushing to scratch (heap=10997MB sys=16620MB)
[11:29:10] [phase1]   opus-opensubtitles: 69119 docs, 200073 sentences in this source - flushing to scratch (heap=12316MB sys=16620MB)
[11:29:40] [phase1]   opus-opensubtitles: 69715 docs, 200016 sentences in this source - flushing to scratch (heap=13574MB sys=16620MB)
[11:30:09] [phase1]   opus-opensubtitles: 70292 docs, 200363 sentences in this source - flushing to scratch (heap=8940MB sys=16620MB)
[11:30:38] [phase1]   opus-opensubtitles: 70863 docs, 200229 sentences in this source - flushing to scratch (heap=10194MB sys=16620MB)
[11:31:07] [phase1]   opus-opensubtitles: 71452 docs, 200044 sentences in this source - flushing to scratch (heap=11458MB sys=16620MB)
[11:31:37] [phase1]   opus-opensubtitles: 72127 docs, 200119 sentences in this source - flushing to scratch (heap=12830MB sys=16620MB)
[11:32:08] [phase1]   opus-opensubtitles: 72717 docs, 200079 sentences in this source - flushing to scratch (heap=8671MB sys=16620MB)
[11:32:38] [phase1]   opus-opensubtitles: 73329 docs, 200157 sentences in this source - flushing to scratch (heap=10009MB sys=16620MB)
[11:33:07] [phase1]   opus-opensubtitles: 73904 docs, 200426 sentences in this source - flushing to scratch (heap=11282MB sys=16620MB)
[11:33:37] [phase1]   opus-opensubtitles: 74541 docs, 200091 sentences in this source - flushing to scratch (heap=12598MB sys=16620MB)
[11:34:07] [phase1]   opus-opensubtitles: 75173 docs, 200275 sentences in this source - flushing to scratch (heap=13910MB sys=16620MB)
[11:34:37] [phase1]   opus-opensubtitles: 75754 docs, 200342 sentences in this source - flushing to scratch (heap=9200MB sys=16620MB)
[11:35:06] [phase1]   opus-opensubtitles: 76338 docs, 200253 sentences in this source - flushing to scratch (heap=10509MB sys=16620MB)
[11:35:36] [phase1]   opus-opensubtitles: 76979 docs, 200283 sentences in this source - flushing to scratch (heap=11826MB sys=16620MB)
[11:36:06] [phase1]   opus-opensubtitles: 77576 docs, 200019 sentences in this source - flushing to scratch (heap=13106MB sys=16620MB)
[11:36:36] [phase1]   opus-opensubtitles: 78177 docs, 200127 sentences in this source - flushing to scratch (heap=8901MB sys=16620MB)
[11:37:06] [phase1]   opus-opensubtitles: 78748 docs, 200050 sentences in this source - flushing to scratch (heap=10158MB sys=16620MB)
[11:37:36] [phase1]   opus-opensubtitles: 79427 docs, 200118 sentences in this source - flushing to scratch (heap=11554MB sys=16620MB)
[11:38:06] [phase1]   opus-opensubtitles: 80069 docs, 200110 sentences in this source - flushing to scratch (heap=12898MB sys=16620MB)
[11:38:38] [phase1]   opus-opensubtitles: 80667 docs, 200190 sentences in this source - flushing to scratch (heap=8732MB sys=16620MB)
[11:39:26] [phase1] [17/23] opus-opensubtitles done in 55m35s (+938747 surfaces, total surfaces=16522099) (heap=10164MB sys=16620MB)
[11:39:39] [phase1]   opus-paracrawl: 475 docs, 200173 sentences in this source - flushing to scratch (heap=12171MB sys=16620MB)
[11:40:06] [phase1]   opus-paracrawl: 951 docs, 200275 sentences in this source - flushing to scratch (heap=14372MB sys=16620MB)
[11:40:34] [phase1]   opus-paracrawl: 1426 docs, 200060 sentences in this source - flushing to scratch (heap=8524MB sys=16705MB)
[11:41:03] [phase1]   opus-paracrawl: 1902 docs, 200316 sentences in this source - flushing to scratch (heap=10719MB sys=16705MB)
[11:41:32] [phase1]   opus-paracrawl: 2376 docs, 200096 sentences in this source - flushing to scratch (heap=12909MB sys=16705MB)
[11:42:00] [phase1]   opus-paracrawl: 2851 docs, 200286 sentences in this source - flushing to scratch (heap=15100MB sys=16721MB)
[11:42:29] [phase1]   opus-paracrawl: 3327 docs, 200367 sentences in this source - flushing to scratch (heap=10008MB sys=16721MB)
[11:42:56] [phase1]   opus-paracrawl: 3801 docs, 200036 sentences in this source - flushing to scratch (heap=12193MB sys=16721MB)
[11:43:41] [phase1]   opus-paracrawl: 4276 docs, 200265 sentences in this source - flushing to scratch (heap=14387MB sys=16721MB)
[11:44:10] [phase1]   opus-paracrawl: 4752 docs, 200352 sentences in this source - flushing to scratch (heap=9542MB sys=16721MB)
[11:44:39] [phase1]   opus-paracrawl: 5228 docs, 200411 sentences in this source - flushing to scratch (heap=11736MB sys=16721MB)
[11:45:08] [phase1]   opus-paracrawl: 5703 docs, 200112 sentences in this source - flushing to scratch (heap=13926MB sys=16721MB)
[11:45:38] [phase1]   opus-paracrawl: 6178 docs, 200357 sentences in this source - flushing to scratch (heap=8875MB sys=16721MB)
[11:46:07] [phase1]   opus-paracrawl: 6654 docs, 200272 sentences in this source - flushing to scratch (heap=11069MB sys=16721MB)
[11:46:36] [phase1]   opus-paracrawl: 7129 docs, 200277 sentences in this source - flushing to scratch (heap=13260MB sys=16721MB)
[11:47:05] [phase1]   opus-paracrawl: 7605 docs, 200209 sentences in this source - flushing to scratch (heap=8211MB sys=16721MB)
[11:47:34] [phase1]   opus-paracrawl: 8081 docs, 200373 sentences in this source - flushing to scratch (heap=10405MB sys=16721MB)
[11:48:02] [phase1]   opus-paracrawl: 8556 docs, 200181 sentences in this source - flushing to scratch (heap=12592MB sys=16721MB)
[11:48:31] [phase1]   opus-paracrawl: 9032 docs, 200242 sentences in this source - flushing to scratch (heap=14788MB sys=16721MB)
[11:49:01] [phase1]   opus-paracrawl: 9507 docs, 200290 sentences in this source - flushing to scratch (heap=9609MB sys=16721MB)
[11:49:29] [phase1]   opus-paracrawl: 9982 docs, 200185 sentences in this source - flushing to scratch (heap=11795MB sys=16721MB)
[11:49:57] [phase1]   opus-paracrawl: 10457 docs, 200102 sentences in this source - flushing to scratch (heap=13985MB sys=16721MB)
[11:50:39] [phase1]   opus-paracrawl: 10932 docs, 200276 sentences in this source - flushing to scratch (heap=8922MB sys=16721MB)
[11:51:07] [phase1]   opus-paracrawl: 11408 docs, 200407 sentences in this source - flushing to scratch (heap=11115MB sys=16721MB)
[11:51:35] [phase1]   opus-paracrawl: 11884 docs, 200315 sentences in this source - flushing to scratch (heap=13304MB sys=16721MB)
[11:52:04] [phase1]   opus-paracrawl: 12359 docs, 200249 sentences in this source - flushing to scratch (heap=8220MB sys=16721MB)
[11:52:31] [phase1]   opus-paracrawl: 12834 docs, 200054 sentences in this source - flushing to scratch (heap=10407MB sys=16721MB)
[11:52:59] [phase1]   opus-paracrawl: 13309 docs, 200142 sentences in this source - flushing to scratch (heap=12599MB sys=16721MB)
[11:53:25] [phase1]   opus-paracrawl: 13784 docs, 200236 sentences in this source - flushing to scratch (heap=14787MB sys=16721MB)
[11:53:53] [phase1]   opus-paracrawl: 14259 docs, 200165 sentences in this source - flushing to scratch (heap=9599MB sys=16721MB)
[11:54:24] [phase1]   opus-paracrawl: 14734 docs, 200136 sentences in this source - flushing to scratch (heap=11786MB sys=16721MB)
[11:54:51] [phase1]   opus-paracrawl: 15209 docs, 200017 sentences in this source - flushing to scratch (heap=13974MB sys=16721MB)
[11:55:20] [phase1]   opus-paracrawl: 15684 docs, 200133 sentences in this source - flushing to scratch (heap=8910MB sys=16721MB)
[11:55:47] [phase1]   opus-paracrawl: 16159 docs, 200053 sentences in this source - flushing to scratch (heap=11104MB sys=16721MB)
[11:56:15] [phase1]   opus-paracrawl: 16634 docs, 200180 sentences in this source - flushing to scratch (heap=13296MB sys=16721MB)
[11:56:44] [phase1]   opus-paracrawl: 17109 docs, 200087 sentences in this source - flushing to scratch (heap=8187MB sys=16721MB)
[11:57:13] [phase1]   opus-paracrawl: 17584 docs, 200014 sentences in this source - flushing to scratch (heap=10378MB sys=16721MB)
[11:57:45] [phase1] [18/23] opus-paracrawl done in 18m20s (+0 surfaces, total surfaces=16522099) (heap=11951MB sys=16721MB)
[11:57:48] [phase1] [19/23] opus-tatoeba done in 3s (+35 surfaces, total surfaces=16522134) (heap=12076MB sys=16721MB)
[11:57:54] [phase1] [20/23] opus-ted2020 done in 6s (+1670 surfaces, total surfaces=16523804) (heap=12410MB sys=16721MB)
[11:58:19] [phase1]   opus-wikimatrix: 814 docs, 200325 sentences in this source - flushing to scratch (heap=9425MB sys=16721MB)
[11:58:54] [phase1]   opus-wikimatrix: 1207 docs, 200076 sentences in this source - flushing to scratch (heap=11655MB sys=16721MB)
[11:59:28] [phase1]   opus-wikimatrix: 1600 docs, 200025 sentences in this source - flushing to scratch (heap=13746MB sys=16721MB)
[12:00:03] [phase1]   opus-wikimatrix: 1996 docs, 200469 sentences in this source - flushing to scratch (heap=8659MB sys=16721MB)
[12:00:38] [phase1]   opus-wikimatrix: 2391 docs, 200388 sentences in this source - flushing to scratch (heap=10813MB sys=16721MB)
[12:01:11] [phase1]   opus-wikimatrix: 2785 docs, 200108 sentences in this source - flushing to scratch (heap=12927MB sys=16721MB)
[12:01:46] [phase1]   opus-wikimatrix: 3180 docs, 200422 sentences in this source - flushing to scratch (heap=15230MB sys=16721MB)
[12:02:20] [phase1]   opus-wikimatrix: 3575 docs, 200064 sentences in this source - flushing to scratch (heap=9913MB sys=16721MB)
[12:02:55] [phase1]   opus-wikimatrix: 3967 docs, 200355 sentences in this source - flushing to scratch (heap=11982MB sys=16721MB)
[12:03:32] [phase1] [21/23] opus-wikimatrix done in 5m38s (+553058 surfaces, total surfaces=17076862) (heap=12602MB sys=16721MB)
[12:09:27] [phase1] [22/23] riigikogu done in 5m55s (+2381 surfaces, total surfaces=17079243) (heap=8208MB sys=16721MB)
[12:10:31] [phase1]   wikipedia-et: 4087 docs, 200072 sentences in this source - flushing to scratch (heap=8412MB sys=16721MB)
[12:12:22] [phase1]   wikipedia-et: 10190 docs, 200274 sentences in this source - flushing to scratch (heap=10546MB sys=16721MB)
[12:14:20] [phase1]   wikipedia-et: 16642 docs, 200091 sentences in this source - flushing to scratch (heap=10334MB sys=16721MB)
[12:17:06] [phase1]   wikipedia-et: 25934 docs, 200147 sentences in this source - flushing to scratch (heap=8345MB sys=16721MB)
[12:20:27] [phase1]   wikipedia-et: 37502 docs, 200000 sentences in this source - flushing to scratch (heap=9140MB sys=16721MB)
[12:23:34] [phase1]   wikipedia-et: 47415 docs, 200023 sentences in this source - flushing to scratch (heap=8427MB sys=16721MB)
[12:26:50] [phase1]   wikipedia-et: 57544 docs, 200011 sentences in this source - flushing to scratch (heap=9370MB sys=16721MB)
[12:30:26] [phase1]   wikipedia-et: 68332 docs, 200004 sentences in this source - flushing to scratch (heap=8732MB sys=16721MB)
[12:34:03] [phase1]   wikipedia-et: 78827 docs, 200041 sentences in this source - flushing to scratch (heap=8353MB sys=16721MB)
[12:37:30] [phase1]   wikipedia-et: 88517 docs, 200014 sentences in this source - flushing to scratch (heap=9146MB sys=16721MB)
[12:41:35] [phase1]   wikipedia-et: 99726 docs, 200012 sentences in this source - flushing to scratch (heap=8848MB sys=16721MB)
[12:46:11] [phase1]   wikipedia-et: 112165 docs, 200144 sentences in this source - flushing to scratch (heap=8902MB sys=16721MB)
[12:50:20] [phase1]   wikipedia-et: 122995 docs, 200023 sentences in this source - flushing to scratch (heap=9007MB sys=16721MB)
[12:54:37] [phase1]   wikipedia-et: 133874 docs, 200394 sentences in this source - flushing to scratch (heap=9026MB sys=16721MB)
[12:59:25] [phase1]   wikipedia-et: 145988 docs, 200002 sentences in this source - flushing to scratch (heap=9188MB sys=16721MB)
[13:04:47] [phase1]   wikipedia-et: 159270 docs, 200021 sentences in this source - flushing to scratch (heap=8708MB sys=16721MB)
[13:11:09] [phase1]   wikipedia-et: 174847 docs, 200003 sentences in this source - flushing to scratch (heap=8597MB sys=16721MB)
[13:18:11] [phase1]   wikipedia-et: 191428 docs, 200002 sentences in this source - flushing to scratch (heap=8777MB sys=16721MB)
[13:26:59] [phase1]   wikipedia-et: 209944 docs, 200015 sentences in this source - flushing to scratch (heap=8959MB sys=16721MB)
[13:34:01] [phase1]   wikipedia-et: 223534 docs, 200001 sentences in this source - flushing to scratch (heap=8536MB sys=16721MB)
[13:41:08] [phase1]   wikipedia-et: 237449 docs, 200006 sentences in this source - flushing to scratch (heap=8815MB sys=16721MB)
[13:48:04] [phase1]   wikipedia-et: 251133 docs, 200022 sentences in this source - flushing to scratch (heap=8957MB sys=16721MB)
[13:53:04] [phase1] [23/23] wikipedia-et done in 1h43m37s (+954470 surfaces, total surfaces=18033713) (heap=9359MB sys=16721MB)
[13:53:04] [phase1] complete, 18033713 unique surfaces (heap=9359MB sys=16721MB)
[13:53:04] [phase2] starting, 18033713 surfaces to enrich (heap=9359MB sys=16721MB)
[13:53:32] [phase2] 100000/18033713 surfaces (3547/s, ETA 1h24m16s) (heap=10705MB sys=16721MB)
[13:53:56] [phase2] 200000/18033713 surfaces (3817/s, ETA 1h17m51s) (heap=12760MB sys=16741MB)
[13:54:21] [phase2] 300000/18033713 surfaces (3894/s, ETA 1h15m54s) (heap=14827MB sys=16783MB)
[13:54:46] [phase2] 400000/18033713 surfaces (3894/s, ETA 1h15m28s) (heap=16875MB sys=18058MB)
[13:55:12] [phase2] 500000/18033713 surfaces (3896/s, ETA 1h15m0s) (heap=10003MB sys=19077MB)
[13:55:35] [phase2] 600000/18033713 surfaces (3963/s, ETA 1h13m19s) (heap=12075MB sys=19152MB)
[13:55:58] [phase2] 700000/18033713 surfaces (4015/s, ETA 1h11m57s) (heap=14165MB sys=19243MB)
[13:56:21] [phase2] 800000/18033713 surfaces (4046/s, ETA 1h10m59s) (heap=16264MB sys=19354MB)
[13:56:45] [phase2] 900000/18033713 surfaces (4068/s, ETA 1h10m11s) (heap=9927MB sys=19380MB)
[13:57:03] [phase2] 1000000/18033713 surfaces (4179/s, ETA 1h7m56s) (heap=12055MB sys=19387MB)
[13:57:20] [phase2] 1100000/18033713 surfaces (4293/s, ETA 1h5m44s) (heap=14068MB sys=19394MB)
[13:57:37] [phase2] 1200000/18033713 surfaces (4396/s, ETA 1h3m49s) (heap=16071MB sys=19400MB)
[13:57:56] [phase2] 1300000/18033713 surfaces (4445/s, ETA 1h2m44s) (heap=9890MB sys=19564MB)
[13:58:15] [phase2] 1400000/18033713 surfaces (4498/s, ETA 1h1m37s) (heap=11893MB sys=19564MB)
[13:58:33] [phase2] 1500000/18033713 surfaces (4553/s, ETA 1h0m31s) (heap=13895MB sys=19564MB)
[13:58:51] [phase2] 1600000/18033713 surfaces (4606/s, ETA 59m28s) (heap=16092MB sys=19564MB)
[13:59:10] [phase2] 1700000/18033713 surfaces (4644/s, ETA 58m36s) (heap=9796MB sys=19566MB)
[13:59:27] [phase2] 1800000/18033713 surfaces (4691/s, ETA 57m40s) (heap=11795MB sys=19566MB)
[13:59:45] [phase2] 1900000/18033713 surfaces (4736/s, ETA 56m46s) (heap=13794MB sys=19566MB)
[14:00:02] [phase2] 2000000/18033713 surfaces (4781/s, ETA 55m53s) (heap=16042MB sys=19815MB)
[14:00:21] [phase2] 2100000/18033713 surfaces (4798/s, ETA 55m20s) (heap=9692MB sys=19815MB)
[14:00:39] [phase2] 2200000/18033713 surfaces (4834/s, ETA 54m35s) (heap=11699MB sys=19815MB)
[14:00:57] [phase2] 2300000/18033713 surfaces (4864/s, ETA 53m54s) (heap=13699MB sys=19815MB)
[14:01:13] [phase2] 2400000/18033713 surfaces (4903/s, ETA 53m8s) (heap=15702MB sys=19815MB)
[14:01:33] [phase2] 2500000/18033713 surfaces (4906/s, ETA 52m46s) (heap=9573MB sys=20123MB)
[14:01:51] [phase2] 2600000/18033713 surfaces (4928/s, ETA 52m11s) (heap=11610MB sys=20123MB)
[14:02:08] [phase2] 2700000/18033713 surfaces (4960/s, ETA 51m31s) (heap=13612MB sys=20123MB)
[14:02:25] [phase2] 2800000/18033713 surfaces (4990/s, ETA 50m52s) (heap=15615MB sys=20123MB)
[14:02:42] [phase2] 2900000/18033713 surfaces (5017/s, ETA 50m16s) (heap=17612MB sys=20123MB)
[14:03:00] [phase2] 3000000/18033713 surfaces (5030/s, ETA 49m48s) (heap=11161MB sys=20123MB)
[14:03:17] [phase2] 3100000/18033713 surfaces (5052/s, ETA 49m15s) (heap=13543MB sys=20123MB)
[14:03:34] [phase2] 3200000/18033713 surfaces (5073/s, ETA 48m43s) (heap=15579MB sys=20123MB)
[14:03:52] [phase2] 3300000/18033713 surfaces (5091/s, ETA 48m13s) (heap=17580MB sys=20123MB)
[14:04:10] [phase2] 3400000/18033713 surfaces (5105/s, ETA 47m46s) (heap=11091MB sys=20124MB)
[14:04:26] [phase2] 3500000/18033713 surfaces (5128/s, ETA 47m14s) (heap=13093MB sys=20124MB)
[14:04:43] [phase2] 3600000/18033713 surfaces (5145/s, ETA 46m45s) (heap=15093MB sys=20124MB)
[14:05:00] [phase2] 3700000/18033713 surfaces (5165/s, ETA 46m15s) (heap=17095MB sys=20124MB)
[14:05:19] [phase2] 3800000/18033713 surfaces (5169/s, ETA 45m53s) (heap=10464MB sys=20127MB)
[14:05:35] [phase2] 3900000/18033713 surfaces (5188/s, ETA 45m24s) (heap=12940MB sys=20127MB)
[14:05:51] [phase2] 4000000/18033713 surfaces (5212/s, ETA 44m52s) (heap=14997MB sys=20179MB)
[14:06:07] [phase2] 4100000/18033713 surfaces (5233/s, ETA 44m22s) (heap=16996MB sys=20179MB)
[14:06:26] [phase2] 4200000/18033713 surfaces (5234/s, ETA 44m2s) (heap=10592MB sys=20179MB)
[14:06:43] [phase2] 4300000/18033713 surfaces (5251/s, ETA 43m35s) (heap=12595MB sys=20179MB)
[14:06:58] [phase2] 4400000/18033713 surfaces (5272/s, ETA 43m6s) (heap=14595MB sys=20179MB)
[14:07:14] [phase2] 4500000/18033713 surfaces (5289/s, ETA 42m38s) (heap=16597MB sys=20179MB)
[14:07:32] [phase2] 4600000/18033713 surfaces (5299/s, ETA 42m15s) (heap=10135MB sys=20179MB)
[14:07:47] [phase2] 4700000/18033713 surfaces (5318/s, ETA 41m47s) (heap=12134MB sys=20179MB)
[14:08:03] [phase2] 4800000/18033713 surfaces (5334/s, ETA 41m20s) (heap=14733MB sys=20780MB)
[14:08:20] [phase2] 4900000/18033713 surfaces (5345/s, ETA 40m57s) (heap=16736MB sys=20780MB)
[14:08:39] [phase2] 5000000/18033713 surfaces (5348/s, ETA 40m37s) (heap=10180MB sys=20780MB)
[14:08:55] [phase2] 5100000/18033713 surfaces (5362/s, ETA 40m12s) (heap=12181MB sys=20780MB)
[14:09:11] [phase2] 5200000/18033713 surfaces (5377/s, ETA 39m46s) (heap=14182MB sys=20780MB)
[14:09:27] [phase2] 5300000/18033713 surfaces (5391/s, ETA 39m21s) (heap=16184MB sys=20780MB)
[14:09:43] [phase2] 5400000/18033713 surfaces (5405/s, ETA 38m57s) (heap=18187MB sys=20780MB)
[14:10:00] [phase2] 5500000/18033713 surfaces (5412/s, ETA 38m36s) (heap=11228MB sys=20789MB)
[14:10:16] [phase2] 5600000/18033713 surfaces (5426/s, ETA 38m11s) (heap=13228MB sys=20789MB)
[14:10:32] [phase2] 5700000/18033713 surfaces (5438/s, ETA 37m47s) (heap=15229MB sys=20789MB)
[14:10:48] [phase2] 5800000/18033713 surfaces (5450/s, ETA 37m24s) (heap=17231MB sys=20789MB)
[14:11:06] [phase2] 5900000/18033713 surfaces (5452/s, ETA 37m5s) (heap=10319MB sys=20795MB)
[14:11:25] [phase2] 6000000/18033713 surfaces (5450/s, ETA 36m47s) (heap=13065MB sys=21544MB)
[14:11:41] [phase2] 6100000/18033713 surfaces (5459/s, ETA 36m26s) (heap=15068MB sys=21544MB)
[14:12:00] [phase2] 6200000/18033713 surfaces (5458/s, ETA 36m8s) (heap=17147MB sys=21544MB)
[14:12:20] [phase2] 6300000/18033713 surfaces (5450/s, ETA 35m52s) (heap=10316MB sys=21546MB)
[14:12:37] [phase2] 6400000/18033713 surfaces (5453/s, ETA 35m33s) (heap=12316MB sys=21546MB)
[14:12:54] [phase2] 6500000/18033713 surfaces (5459/s, ETA 35m12s) (heap=14319MB sys=21546MB)
[14:13:10] [phase2] 6600000/18033713 surfaces (5469/s, ETA 34m50s) (heap=16319MB sys=21546MB)
[14:13:26] [phase2] 6700000/18033713 surfaces (5480/s, ETA 34m28s) (heap=18322MB sys=21546MB)
[14:13:44] [phase2] 6800000/18033713 surfaces (5481/s, ETA 34m9s) (heap=11510MB sys=21546MB)
[14:14:00] [phase2] 6900000/18033713 surfaces (5490/s, ETA 33m47s) (heap=13507MB sys=21546MB)
[14:14:17] [phase2] 7000000/18033713 surfaces (5497/s, ETA 33m27s) (heap=15510MB sys=21546MB)
[14:14:34] [phase2] 7100000/18033713 surfaces (5504/s, ETA 33m6s) (heap=17513MB sys=21546MB)
[14:14:50] [phase2] 7200000/18033713 surfaces (5510/s, ETA 32m46s) (heap=10506MB sys=21548MB)
[14:15:08] [phase2] 7300000/18033713 surfaces (5514/s, ETA 32m26s) (heap=12505MB sys=21548MB)
[14:15:24] [phase2] 7400000/18033713 surfaces (5522/s, ETA 32m5s) (heap=14505MB sys=21548MB)
[14:15:40] [phase2] 7500000/18033713 surfaces (5529/s, ETA 31m45s) (heap=17443MB sys=21548MB)
[14:15:58] [phase2] 7600000/18033713 surfaces (5529/s, ETA 31m27s) (heap=10472MB sys=21548MB)
[14:16:15] [phase2] 7700000/18033713 surfaces (5534/s, ETA 31m7s) (heap=12575MB sys=21548MB)
[14:16:31] [phase2] 7800000/18033713 surfaces (5541/s, ETA 30m46s) (heap=14574MB sys=21548MB)
[14:16:50] [phase2] 7900000/18033713 surfaces (5539/s, ETA 30m29s) (heap=16576MB sys=21548MB)
[14:17:06] [phase2] 8000000/18033713 surfaces (5547/s, ETA 30m8s) (heap=18581MB sys=21548MB)
[14:17:24] [phase2] 8100000/18033713 surfaces (5548/s, ETA 29m50s) (heap=11438MB sys=21549MB)
[14:17:39] [phase2] 8200000/18033713 surfaces (5557/s, ETA 29m29s) (heap=13441MB sys=21549MB)
[14:17:55] [phase2] 8300000/18033713 surfaces (5566/s, ETA 29m8s) (heap=15442MB sys=21549MB)
[14:18:10] [phase2] 8400000/18033713 surfaces (5575/s, ETA 28m47s) (heap=17445MB sys=21549MB)
[14:18:26] [phase2] 8500000/18033713 surfaces (5583/s, ETA 28m27s) (heap=19444MB sys=21551MB)
[14:18:43] [phase2] 8600000/18033713 surfaces (5588/s, ETA 28m8s) (heap=12304MB sys=21556MB)
[14:18:59] [phase2] 8700000/18033713 surfaces (5592/s, ETA 27m49s) (heap=14307MB sys=21556MB)
[14:19:16] [phase2] 8800000/18033713 surfaces (5598/s, ETA 27m29s) (heap=16309MB sys=21556MB)
[14:19:33] [phase2] 8900000/18033713 surfaces (5601/s, ETA 27m10s) (heap=18317MB sys=21557MB)
[14:19:50] [phase2] 9000000/18033713 surfaces (5601/s, ETA 26m52s) (heap=10872MB sys=21566MB)
